Thresholds,False Positive Rate,True Positive Rate
0.9992482208313951,0.0,0.13147797488538968
0.999248142261119,0.0,0.13152780546143114
0.9992429256058917,0.0,0.13215068766194937
0.999242759273764,0.0,0.13220051823799084
0.9992392926038182,0.0,0.13262407813434324
0.999239106168677,0.0,0.1326739087103847
0.9992366814167082,0.0,0.13304763803069564
0.9992366039558824,0.0,0.1330974686067371
0.9992237063553614,0.0,0.1349661152082918
0.9992233994547868,0.0,0.13501594578433326
0.9992091312975521,0.0,0.13668527008172215
0.9992090181013765,0.0,0.1367351006577636
0.9991962552642115,0.0,0.13798086505880008
0.9991961853245818,0.0,0.138080526210883
0.9991684315363749,0.0,0.1417181582619095
0.9991678687680147,0.0,0.14176798883795097
0.9991664920940633,0.0,0.14199222643013754
0.9991661679382596,0.0,0.142042057006179
0.9991528099700514,0.0,0.143237990831174
0.9991526221783202,0.0,0.14328782140721547
0.9991479512339656,0.0,0.14378612716763006
0.9991477536753459,0.0,0.14383595774367153
0.9991400691652882,0.0,0.1444837552322105
0.9991398608678196,0.0,0.14453358580825193
0.9991278656500646,0.0,0.14577935020928842
0.99912786311804,0.0,0.1458291807853299
0.9991248041783879,0.0,0.14630257125772375
0.9991243364042152,0.0,0.1463524018337652
0.9991140059461547,0.0,0.14739884393063585
0.9991133628222779,0.0,0.14747358979469802
0.9990484297188454,0.0,0.15278054614311343
0.9990482460823792,0.0,0.1528552920071756
0.9990480940982288,0.0,0.15290512258321706
0.9990236233906995,0.0,0.15484851504883396
0.9990234865656114,0.0,0.15489834562487542
0.9990187174552049,0.0,0.15544648196133148
0.9990183166318265,0.0,0.15549631253737292
0.9989936867960201,0.0,0.15763902730715568
0.9989936108053789,0.0,0.15768885788319714
0.9989887465794822,0.0,0.15816224835559098
0.9989883136020415,0.0,0.15821207893163244
0.9989877805170757,0.0,0.15828682479569464
0.9989875483146184,0.0,0.1583366553717361
0.998982599312846,0.0,0.1586107235399641
0.998982532398211,0.0,0.15866055411600558
0.9989812213020681,0.0,0.15881004584412997
0.9989811423220888,0.0,0.1588598764201714
0.9989774614326388,0.0,0.15920869045246164
0.9989773966828452,0.0,0.1592585210285031
0.9989750091268683,0.0,0.15940801275662747
0.9989744900268924,0.0,0.15945784333266894
0.9989675094607076,0.0,0.15988140322902133
0.9989674699456501,0.0,0.16000597966912497
0.9989636579077674,0.0,0.160280047837353
0.9989631205865633,0.0,0.16032987841339447
0.9989529549717048,0.0,0.16120191349412
0.9989528787248422,0.0,0.16127665935818217
0.9989387328710166,0.0,0.1622981861670321
0.9989385296169953,0.0,0.16234801674307356
0.9989348731677719,0.0,0.1627217460633845
0.9989348401179841,0.0,0.16277157663942596
0.9989342723974219,0.0,0.16287123779150886
0.9989332820658862,0.0,0.16299581423161252
0.9989302821612043,0.0,0.163319712975882
0.9989293975237676,0.0,0.16336954355192346
0.998917890775889,0.0,0.16429140920869045
0.998917752830242,0.0,0.16439107036077338
0.998911058076642,0.0,0.16476479968108432
0.9989100930432434,0.0,0.16481463025712578
0.998902870487703,0.0,0.16563683476180985
0.998902535999293,0.0,0.1656866653378513
0.998899732005736,0.0,0.1658610723539964
0.9988996350271631,0.0,0.16591090293003788
0.9988973813400189,0.0,0.16616005581024518
0.9988968415926353,0.0,0.16620988638628661
0.9988963253029719,0.0,0.16630954753836955
0.998876543358422,0.0,0.16772971895555114
0.9988764686365608,0.0,0.16777954953159258
0.998863743894961,0.0,0.1687263304763803
0.9988636333018889,0.0,0.16877616105242177
0.9988519164073085,0.0,0.16962328084512657
0.9988518299899343,0.0,0.16969802670918877
0.9988409176629868,0.0,0.1705700617899143
0.9988406890289501,0.0,0.17061989236595576
0.9988340347701706,0.0,0.17111819812637033
0.9988338597865645,0.0,0.1711680287024118
0.9988325556129087,0.0,0.1714171815826191
0.9988325452763724,0.0,0.17146701215866056
0.9988272745639568,0.0,0.1718407414789715
0.998826742221685,0.0,0.17189057205501296
0.9988040182781446,0.0,0.17343531991229819
0.9988034288827176,0.0,0.17351006577636038
0.9987853954187027,0.0,0.17478074546541758
0.9987853724862247,0.0,0.17485549132947978
0.9987741664583449,0.0,0.17562786525812238
0.9987739872916044,0.0,0.17570261112218458
0.998744446408648,0.0,0.17821905521227827
0.998744077631262,0.0,0.1782688857883197
0.998742662469289,0.0,0.1784183775164441
0.9987418746754141,0.0,0.17846820809248554
0.9987317868708233,0.0,0.1791907514450867
0.9987317690587167,0.0,0.17924058202112816
0.9987056623757938,0.0,0.18105939804664142
0.9987055589514213,0.0,0.1811092286226829
0.9987017625948035,0.0,0.18140821207893162
0.998701385844019,0.0,0.1814580426549731
0.9986990381348143,0.0,0.18160753438309746
0.9986989354565745,0.0,0.18165736495913892
0.998696759158243,0.0,0.1818816025513255
0.9986958529219563,0.0,0.18193143312736695
0.9986939996593248,0.0,0.1821307554315328
0.9986932167906968,0.0,0.18218058600757425
0.9986810540982287,0.0,0.18312736695236198
0.9986804321110416,0.0,0.18317719752840342
0.998667443813545,0.0,0.18397448674506678
0.9986666759147499,0.0,0.18402431732110824
0.9986633402426671,0.0,0.18419872433725334
0.9986630091967922,0.0,0.1842485549132948
0.9986605221785891,0.0,0.18444787721746064
0.9986601596042161,0.0,0.18449770779350208
0.9986577594484138,0.0,0.18469703009766794
0.9986576699164258,0.0,0.18474686067370938
0.9986453994013852,0.0,0.18546940402631054
0.9986448257247851,0.0,0.18556906517839347
0.9986406176429007,0.0,0.18591787921068367
0.9986403044266747,0.0,0.18596770978672514
0.9986401453729612,0.0,0.1860175403627666
0.9986400916070576,0.0,0.18606737093880804
0.9986362174837776,0.0,0.1865407614112019
0.9986358515642361,0.0,0.18659059198724337
0.9986357349655214,0.0,0.1866155072752641
0.9986355530072918,0.0,0.1866902531393263
0.998634309045418,0.0,0.1867899142914092
0.9986340742451212,0.0,0.1868646601554714
0.9986332646039232,0.0,0.18698923659557504
0.9986332268993388,0.0,0.18706398245963723
0.9986263649489391,0.0,0.18793601754036277
0.9986259809297394,0.0,0.18798584811640423
0.998625602985402,0.0,0.18808550926848713
0.9986251981355757,0.0,0.1881353398445286
0.9986244258241624,0.0,0.18818517042057006
0.9986241819482102,0.0,0.18823500099661153
0.9986241591410594,0.0,0.18825991628463226
0.998623555634767,0.0,0.1883097468606737
0.9986204657932084,0.0,0.188558899740881
0.9986204416802156,0.0,0.18860873031692246
0.9986160487346735,0.0,0.18900737492525413
0.9986159974600268,0.0,0.18915686665337852
0.9986129412668032,0.0,0.18950568068566873
0.9986127428828898,0.0,0.1895555112617102
0.9986076398293979,0.0,0.19012856288618696
0.9986075516826104,0.0,0.19017839346222842
0.9986038187329367,0.0,0.1904773769184772
0.9986037036945938,0.0,0.19052720749451862
0.9986021493143513,0.0,0.19060195335858082
0.9986018922561175,0.0,0.1906517839346223
0.9985863838340359,0.0,0.19224636236794898
0.9985862091010591,0.0,0.19232110823201115
0.9985828547604009,0.0,0.19259517640023918
0.9985825961539458,0.0,0.19266992226430138
0.9985797266792533,0.0,0.19279449870440502
0.9985796291075327,0.0,0.19284432928044648
0.9985748754463584,0.0,0.19324297388877815
0.998574703335862,0.0,0.1932928044648196
0.9985740616651401,0.0,0.19334263504086108
0.9985736107937053,0.0,0.19339246561690254
0.998573333002904,0.0,0.19344229619294398
0.998572868528851,0.0,0.19351704205700618
0.9985717190449878,0.0,0.1936416184971098
0.9985714936579685,0.0,0.19369144907315128
0.9985709275170972,0.0,0.19376619493721348
0.9985708769275244,0.0,0.19386585608929638
0.9985696703153869,0.0,0.19391568666533784
0.9985694627733266,0.0,0.19409009368148294
0.9985692991556998,0.0,0.19411500896950368
0.9985692758158676,0.0,0.19418975483356588
0.9985681977045691,0.0,0.19436416184971098
0.9985676795140659,0.0,0.19441399242575244
0.9985674734768476,0.0,0.19448873828981464
0.9985672091864995,0.0,0.19453856886585608
0.9985654138992419,0.0,0.19473789117002194
0.998565120511319,0.0,0.19478772174606337
0.9985615474541718,0.0,0.19516145106637434
0.9985612586019108,0.0,0.19521128164241577
0.9985595527861422,0.0,0.19543551923460234
0.99855942590659,0.0,0.19551026509866454
0.99855733452515,0.0,0.19570958740283037
0.9985568522278339,0.0,0.19578433326689257
0.9985561096664626,0.0,0.19588399441897547
0.9985559504200688,0.0,0.19593382499501694
0.9985559267805658,0.0,0.19595874028303767
0.9985551728547553,0.0,0.19608331672314133
0.9985533856692479,0.0,0.19635738489136934
0.9985533606603852,0.0,0.19643213075543153
0.9985530035107879,0.0,0.19650687661949373
0.9985529524655457,0.0,0.1965816224835559
0.9985522475186596,0.0,0.19670619892365956
0.9985522174143426,0.0,0.19675602949970103
0.9985520906366732,0.0,0.19678094478772173
0.9985520626613632,0.0,0.1968307753637632
0.9985455285987909,0.0,0.19737891170021926
0.9985454975872028,0.0,0.19755331871636436
0.9985445360305352,0.0,0.19770281044448873
0.9985444752389301,0.0,0.1977526410205302
0.9985442665485399,0.0,0.1978273868845924
0.9985441477447955,0.0,0.19787721746063386
0.9985440514022313,0.0,0.19795196332469603
0.9985440201539285,0.0,0.1980017939007375
0.9985352645159639,0.0,0.19907315128562886
0.9985350933049614,0.0,0.19912298186167032
0.998534149383033,0.0,0.1992724735897947
0.9985341341765708,0.0,0.19932230416583616
0.9985339939053419,0.0,0.1993472194538569
0.9985336080868792,0.0,0.19939705002989835
0.9985332223381566,0.0,0.19947179589396052
0.9985328538644552,0.0,0.199521626470002
0.9985313413551169,0.0,0.19967111819812636
0.998531072489211,0.0,0.19974586406218856
0.9985308845362784,0.0,0.19979569463823002
0.9985307789218666,0.0,0.19984552521427149
0.9985307756746672,0.0,0.19987044050229222
0.9985307369727192,0.0,0.1999451863663544
0.9985295757953627,0.0,0.19999501694239585
0.9985295556597927,0.0,0.20006976280645805
0.9985289057021276,0.0,0.2001943392465617
0.998528853210743,0.0,0.20024416982260315
0.9985269752702538,0.0,0.20039366155072752
0.998526750233126,0.0,0.20049332270281045
0.9985260140197932,0.0,0.20056806856687262
0.9985259304556356,0.0,0.20061789914291409
0.9985220029600299,0.0,0.20096671317520431
0.9985214022872427,0.0,0.20101654375124575
0.9985153923050355,0.0,0.20148993422363962
0.9985148811597245,0.0,0.20161451066374328
0.9985139976194493,0.0,0.20166434123978474
0.9985132954361969,0.0,0.20176400239186765
0.9985091494913289,0.0,0.2023121387283237
0.998509108918896,0.0,0.20236196930436515
0.9985083598700549,0.0,0.20243671516842734
0.9985072950347184,0.0,0.20253637632051028
0.9985061195951889,0.0,0.20271078333665538
0.9985058303362268,0.0,0.2029101056408212
0.9985023654007232,0.0,0.20328383496113214
0.9985023238910612,0.0,0.20335858082519434
0.9985022858415252,0.0,0.2035828184173809
0.9985013176838643,0.0,0.20378214072154674
0.9985010097274021,0.0,0.20385688658560894
0.998500245861765,0.0,0.20395654773769184
0.998499707717572,0.0,0.2040063783137333
0.9984941958933133,0.0,0.204679091090293
0.9984941458530068,0.0,0.20472892166633447
0.9984941409303655,0.0,0.2048534981064381
0.9984938065179794,0.0,0.20512756627466613
0.9984933452570467,0.0,0.2051773968507076
0.9984919648360525,0.0,0.20522722742674906
0.9984914372323143,0.0,0.20530197329081123
0.9984910872012241,0.0,0.2053518038668527
0.9984910629808391,0.0,0.20540163444289417
0.9984901286985942,0.0,0.20555112617101853
0.998490106433183,0.0,0.20562587203508073
0.9984891281293127,0.0,0.2056757026111222
0.9984876500347919,0.0,0.2057753637632051
0.998487602715579,0.0,0.20580027905122583
0.9984870967157575,0.0,0.20587502491528803
0.9984865419328707,0.0,0.20607434721945386
0.9984863743243328,0.0,0.20612417779549533
0.9984862999576483,0.0,0.20614909308351603
0.9984861886208218,0.0,0.2061989236595575
0.9984850182579015,0.0,0.20629858481164043
0.9984848225220301,0.0,0.2063484153876819
0.9984845352382952,0.0,0.20639824596372333
0.9984844702070175,0.0,0.2064480765397648
0.9984826774799759,0.0,0.20664739884393063
0.9984826205694137,0.0,0.2066972294199721
0.9984825514991317,0.0,0.20679689057205503
0.9984809074913213,0.0,0.20697129758820013
0.9984806066951553,0.0,0.2070211281642416
0.9984798371579672,0.0,0.20714570460434523
0.9984798117587788,0.0,0.20727028104444886
0.998474737793018,0.0,0.20756926450069763
0.9984747358949968,0.0,0.2076190950767391
